S1_D0801,S2_D0801,S3_D0801,S4_D0801,S5_D0801,S6_D0801,S7_D0801,S8_D0801
0.202,1.11,0.508,0.867,0.937,0.132,0.208,0.704
0.203,1.118,0.508,0.872,0.942,0.132,0.208,0.708
0.203,1.126,0.51,0.877,0.947,0.133,0.209,0.713
0.203,1.133,0.511,0.879,0.952,0.133,0.209,0.717
0.204,1.14,0.512,0.882,0.956,0.134,0.209,0.72
0.204,1.146,0.513,0.884,0.96,0.135,0.209,0.724
0.204,1.151,0.514,0.888,0.965,0.135,0.209,0.727
0.204,1.157,0.515,0.894,0.969,0.136,0.209,0.731
0.205,1.162,0.516,0.897,0.973,0.137,0.209,0.734
0.205,1.168,0.517,0.901,0.976,0.137,0.21,0.738
0.205,1.173,0.518,0.907,0.98,0.138,0.21,0.741
0.206,1.178,0.519,0.909,0.984,0.139,0.21,0.744
0.206,1.184,0.52,0.911,0.987,0.139,0.21,0.747
0.206,1.188,0.521,0.916,0.991,0.14,0.21,0.75
0.207,1.192,0.522,0.921,0.994,0.14,0.21,0.753
0.207,1.196,0.523,0.925,0.998,0.141,0.211,0.756
0.207,1.2,0.524,0.93,1.001,0.142,0.211,0.759
0.208,1.204,0.525,0.931,1.005,0.142,0.211,0.762
0.208,1.207,0.526,0.935,1.008,0.143,0.211,0.765
0.209,1.211,0.527,0.94,1.011,0.143,0.211,0.767
0.209,1.214,0.528,0.944,1.014,0.144,0.212,0.77
0.209,1.217,0.529,0.948,1.018,0.145,0.212,0.773
0.21,1.221,0.53,0.953,1.021,0.145,0.212,0.776
0.21,1.224,0.531,0.957,1.024,0.146,0.213,0.778
0.211,1.227,0.532,0.961,1.027,0.147,0.213,0.781
0.211,1.23,0.533,0.965,1.03,0.147,0.213,0.784
0.211,1.233,0.534,0.969,1.033,0.148,0.213,0.786
0.212,1.236,0.535,0.973,1.037,0.148,0.213,0.788
0.212,1.239,0.536,0.976,1.04,0.149,0.214,0.791
0.212,1.241,0.537,0.98,1.043,0.15,0.214,0.793
0.213,1.244,0.538,0.983,1.046,0.15,0.214,0.796
0.213,1.246,0.539,0.987,1.049,0.151,0.214,0.798
0.214,1.249,0.54,0.99,1.052,0.151,0.215,0.801
0.214,1.251,0.541,0.993,1.054,0.152,0.215,0.803
0.214,1.253,0.542,0.996,1.058,0.153,0.215,0.806
0.215,1.255,0.543,0.999,1.06,0.153,0.215,0.808
0.215,1.258,0.544,1.002,1.063,0.154,0.216,0.81
0.216,1.26,0.545,1.005,1.066,0.155,0.216,0.813
0.216,1.262,0.546,1.008,1.069,0.155,0.216,0.815
